scrape_datetime,base_url,category,product_url,product_name,catalog_code,stock_code,availability,buying_option,price
2025-02-27 14:04:53,https://www.cityelectricsupply.com/urd,URD,https://www.cityelectricsupply.com/1329-urd-notredame-urd-notre-dame-1-0-1-0-1-0-2-1000ft,1329 URD-NOTREDAME URD NOTRE DAME 1/0 -1/0-1/0-2 -1000FT,URD-NOTREDAME,0599-0364,Available: (0 Feet),,"$3,360.90 per 1000"
2025-02-27 14:04:53,https://www.cityelectricsupply.com/urd,URD,https://www.cityelectricsupply.com/1329-urd-brenau-urd-brenau-1-0-1-0-2-1000ft,1329 URD-BRENAU URD BRENAU 1/0-1/0-2-1000FT,URD-BRENAU,0599-0352,Available: (0 Feet),,"$2,897.82 per 1000"
2025-02-27 14:04:53,https://www.cityelectricsupply.com/urd,URD,https://www.cityelectricsupply.com/1329-urd-converse-urd-converse-2-0-2-0-1-1000ft,1329 URD-CONVERSE URD CONVERSE 2/0-2/0-1-1000FT,URD-CONVERSE,0599-0346,Available: (0 Feet),,"$2,422.05 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/ser-4-0-4-0-4-0-2-0-al-4-0-stranded-service-entrance-cable-aluminum-black-3-conductor-w-2-0-ground-cut-length,"SER-4/0-4/0-4/0-2/0-AL, 4/0, Stranded, Service Entrance Cable, Aluminum, Black, 3 Conductor w/2/0 Ground, Cut Length",SER-4/0-4/0-4/0-2/0-AL,0004-8070,Available: (8656 Feet),,$4.29 per 1
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/ser-2-0-2-0-2-0-1-al-2-0-service-entrance-cable-aluminum-black-3-conductor-w-1awg-ground-cut-length,"SER-2/0-2/0-2/0-1-AL, 2/0, Service Entrance Cable, Aluminum, Black, 3 Conductor w/1AWG Ground, Cut Length",SER-2/0-2/0-2/0-1-AL,0042-8814,Available: (16228 Feet),,$3.20 per 1
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-4-0-4-0-4-0-2-0-al-500-4-0-4-0-4-0-2-0-ser-al-500r-service-entrance-cable,1329 SER-4/0-4/0-4/0-2/0-AL-500 4/0-4/0-4/0-2/0 SER AL 500R Service Entrance Cable,SER-4/0-4/0-4/0-2/0-AL-500,0576-4323,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$6,641.22 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/ser-1-1-1-3-al-1awg-service-entrance-cable-aluminum-black-3-conductor-w-3awg-ground-cut-length,"SER-1-1-1-3-AL, 1AWG, Service Entrance Cable, Aluminum, Black, 3 Conductor w/3AWG Ground, Cut Length",SER-1-1-1-3-AL,0256-9293,Available: (6165 Feet),,$2.34 per 1
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/ser-1-0-1-0-1-0-2-al-1-0-service-entrance-cable-aluminum-black-3-conductor-w-2awg-ground-cut-length,"SER-1/0-1/0-1/0-2-AL, 1/0, Service Entrance Cable, Aluminum, Black, 3 Conductor w/2AWG Ground, Cut Length",SER-1/0-1/0-1/0-2-AL,0042-8808,Available: (6774 Feet),,$2.73 per 1
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-2-2-2-4-al-500-2-2-2-4-ser-al-500r-service-entrance-cable,1329 SER-2-2-2-4-AL-500 2-2-2-4 SER AL 500R Service Entrance Cable,SER-2-2-2-4-AL-500,0576-4326,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$3,106.92 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-6-6-6-6-al-500-6-6-6-6-ser-al-500r-service-entrance-cable,1329 SER-6-6-6-6-AL-500 6-6-6-6 SER AL 500R Service Entrance Cable,SER-6-6-6-6-AL-500,0576-4335,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$1,875.78 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-2-0-2-0-2-0-1-al-500-2-0-2-0-2-0-1-ser-al-500r-service-entrance-cable,1329 SER-2/0-2/0-2/0-1-AL-500 2/0-2/0-2/0-1 SER AL 500R Service Entrance Cable,SER-2/0-2/0-2/0-1-AL-500,0576-4329,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$4,695.06 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-1-0-1-0-1-0-2-al-500-1-0-1-0-1-0-2-ser-al-500r-service-entrance-cable,1329 SER-1/0-1/0-1/0-2-AL-500 1/0-1/0-1/0-2 SER AL 500R Service Entrance Cable,SER-1/0-1/0-1/0-2-AL-500,0576-4338,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$4,446.18 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-1-1-1-3-al-500-1-1-1-3-ser-al-500r-service-entrance-cable,1329 SER-1-1-1-3-AL-500 1-1-1-3 SER AL 500R Service Entrance Cable,SER-1-1-1-3-AL-500,0576-4341,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$3,682.20 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-4-4-4-6-al-500-4-4-4-6-ser-al-500r-service-entrance-cable,1329 SER-4-4-4-6-AL-500 4-4-4-6 SER AL 500R Service Entrance Cable,SER-4-4-4-6-AL-500,0576-4344,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$2,199.12 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-8-8-8-8-al-500-8-8-8-8-ser-al-500r-service-entrance-cable,1329 SER-8-8-8-8-AL-500 8-8-8-8 SER AL 500R Service Entrance Cable,SER-8-8-8-8-AL-500,0576-4347,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$1,452.48 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-6-6-6-al-500-6-6-6-ser-al-500r-service-entrance-cable,1329 SER-6-6-6-AL-500 6-6-6 SER AL 500R Service Entrance Cable,SER-6-6-6-AL-500,0576-4356,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$1,863.54 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-250-250-250-3-0-al-500-250-250-250-3-0-ser-al-500r-service-entrance-cable,1329 SER-250/250/250-3/0-AL-500 250/250/250-3/0 SER AL 500R Service Entrance Cable,SER-250/250/250-3/0-AL-500,0576-4350,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$7,933.56 per 1000"
2025-02-27 14:04:55,https://www.cityelectricsupply.com/ser-aluminum,SER Aluminum,https://www.cityelectricsupply.com/1329-ser-2-2-2-2-4-al-500-2-2-2-2-4-ser-al-500r-service-entrance-cable,1329 SER-2-2-2-2-4-AL-500 2-2-2-2-4 SER AL 500R Service Entrance Cable,SER-2-2-2-2-4-AL-500,0576-4365,Available: (0 Feet),"Cable is constructed with AA-8000 series aluminum alloy, compact stranded conductors.","$5,866.02 per 1000"
